#                                                                                                                                                                      $
#      ENTRAF is free for academic/noncommercial use                                                                                                                   $
#                                                                                                                                                                      $
#      User is not entitled to change or erase data sets of the ENTRAF database or to eliminate copyright notices from ENTRAF. Furthermore                             $
#      user is not entitled to expand ENTRAF or to integrate ENTRAF partly or as a whole into other databank systems     without prior written consent                 $
#      from IIMAS-UNAM.                                                                                                                                                $
#                                                                                                                                                                      $
# Citation                                                                                                                                                             $
#      Tenorio-Salgado   S. et al (2025) ENcyclopedia of TRAnscription Factors in Bacteria and Archaea genomes (ENTRAF) version 2.0.                                   $
#                                                                                                                                                                      $
# Contact                                                                                                                                                              $
#                                                                                                                                                                      $
#      ENTRAF Team                                                                                                                                                     $
#      Web Page: entraf.iimas.unam.mx                                                                                                                                  $
#      (ernesto.perez@iimas.unam.mx)                                                                                                                                   $
#                                                                                                                                                                      $
# Release: 2.0. Date: XX/XX/2025                                                                                                                                       $
# Interproscan annotations
#
ENTRAF_ID	PROTEIN_ID	LENGTH	PROGRAM	IDENTIFICATOR	FUNCTION	START	END	EVALUE	INTERPRO_ID	INTERPRO_FUNCTION	GO annotation
ENTRAF0954	Q88CY1	478	FunFam	G3DSA:1.10.10.60:FF:000088	DNA-binding transcriptional regulator NtrC	385	466	4.90E-38	-	-	-
ENTRAF0954	Q88CY1	478	Pfam	PF00158	Sigma-54 interaction domain	141	308	1.50E-68	IPR002078	RNA polymerase sigma factor 54 interaction domain	GO:0005524(InterPro)|GO:0006355(InterPro)|GO:0008134(InterPro)
ENTRAF0954	Q88CY1	478	ProSitePatterns	PS00675	Sigma-54 interaction domain ATP-binding region A signature.	165	178	-	IPR025662	"Sigma-54 interaction domain, ATP-binding site 1"	-
ENTRAF0955	Q9HZZ4	151	Pfam	PF22381	Transcriptional regulator SarA/Rot	31	111	6.40E-14	IPR055166	"Transcriptional regulator SarA/SarZ/Rot-like, helix-turn-helix domain"	-
ENTRAF0955	Q9HZZ4	151	FunFam	G3DSA:1.10.10.10:FF:000163	MarR family transcriptional regulator	8	149	1.30E-55	-	-	-
ENTRAF0955	Q9HZZ4	151	PANTHER	PTHR33164	"TRANSCRIPTIONAL REGULATOR, MARR FAMILY"	17	117	1.20E-20	IPR039422	Transcription regulators MarR/SlyA-like	GO:0003700(InterPro)|GO:0006355(InterPro)|GO:0006355(PANTHER)|GO:0006950(PANTHER)
ENTRAF0955	Q9HZZ4	151	SUPERFAMILY	SSF46785	Winged helix DNA-binding domain	8	148	2.61E-35	IPR036390	Winged helix DNA-binding domain superfamily	-
ENTRAF0955	Q9HZZ4	151	Gene3D	G3DSA:1.10.10.10	-	7	149	5.30E-37	IPR036388	Winged helix-like DNA-binding domain superfamily	-
ENTRAF0955	Q9HZZ4	151	ProSiteProfiles	PS50995	MarR-type HTH domain profile.	15	142	26.647497	IPR000835	MarR-type HTH domain	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF0955	Q9HZZ4	151	SMART	SM00347	marrlong4	35	133	1.20E-22	IPR000835	MarR-type HTH domain	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF0955	Q9HZZ4	151	PRINTS	PR00598	Bacterial regulatory protein MarR family signature	59	75	3.00E-06	IPR000835	MarR-type HTH domain	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF0955	Q9HZZ4	151	PRINTS	PR00598	Bacterial regulatory protein MarR family signature	95	111	3.00E-06	IPR000835	MarR-type HTH domain	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF0955	Q9HZZ4	151	PRINTS	PR00598	Bacterial regulatory protein MarR family signature	76	91	3.00E-06	IPR000835	MarR-type HTH domain	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF0956	A9CJU2	152	ProSiteProfiles	PS50995	MarR-type HTH domain profile.	17	147	24.623104	IPR000835	MarR-type HTH domain	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF0956	A9CJU2	152	SMART	SM00347	marrlong4	37	137	1.20E-21	IPR000835	MarR-type HTH domain	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF0956	A9CJU2	152	Pfam	PF22381	Transcriptional regulator SarA/Rot	34	116	5.90E-15	IPR055166	"Transcriptional regulator SarA/SarZ/Rot-like, helix-turn-helix domain"	-
ENTRAF0956	A9CJU2	152	FunFam	G3DSA:1.10.10.10:FF:000163	MarR family transcriptional regulator	10	151	3.00E-55	-	-	-
ENTRAF0956	A9CJU2	152	Gene3D	G3DSA:1.10.10.10	-	8	150	3.70E-35	IPR036388	Winged helix-like DNA-binding domain superfamily	-
ENTRAF0956	A9CJU2	152	PANTHER	PTHR33164	"TRANSCRIPTIONAL REGULATOR, MARR FAMILY"	11	147	3.20E-19	IPR039422	Transcription regulators MarR/SlyA-like	GO:0003700(InterPro)|GO:0006355(InterPro)|GO:0006355(PANTHER)|GO:0006950(PANTHER)
ENTRAF0956	A9CJU2	152	CDD	cd00090	HTH_ARSR	51	109	9.99E-06	IPR011991	ArsR-like helix-turn-helix domain	-
ENTRAF0956	A9CJU2	152	SUPERFAMILY	SSF46785	Winged helix DNA-binding domain	13	149	9.23E-34	IPR036390	Winged helix DNA-binding domain superfamily	-
ENTRAF0957	Q92MX6	138	Gene3D	G3DSA:1.10.10.10	-	1	136	4.70E-36	IPR036388	Winged helix-like DNA-binding domain superfamily	-
ENTRAF0957	Q92MX6	138	ProSiteProfiles	PS50995	MarR-type HTH domain profile.	4	134	26.722475	IPR000835	MarR-type HTH domain	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF0957	Q92MX6	138	Pfam	PF22381	Transcriptional regulator SarA/Rot	20	100	4.70E-19	IPR055166	"Transcriptional regulator SarA/SarZ/Rot-like, helix-turn-helix domain"	-
ENTRAF0957	Q92MX6	138	PANTHER	PTHR33164	"TRANSCRIPTIONAL REGULATOR, MARR FAMILY"	9	134	8.70E-20	IPR039422	Transcription regulators MarR/SlyA-like	GO:0003700(InterPro)|GO:0006355(InterPro)|GO:0006355(PANTHER)|GO:0006950(PANTHER)
ENTRAF0957	Q92MX6	138	SUPERFAMILY	SSF46785	Winged helix DNA-binding domain	1	133	1.74E-34	IPR036390	Winged helix DNA-binding domain superfamily	-
ENTRAF0957	Q92MX6	138	PRINTS	PR00598	Bacterial regulatory protein MarR family signature	65	80	1.80E-06	IPR000835	MarR-type HTH domain	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF0957	Q92MX6	138	PRINTS	PR00598	Bacterial regulatory protein MarR family signature	84	100	1.80E-06	IPR000835	MarR-type HTH domain	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF0957	Q92MX6	138	PRINTS	PR00598	Bacterial regulatory protein MarR family signature	48	64	1.80E-06	IPR000835	MarR-type HTH domain	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF0957	Q92MX6	138	SMART	SM00347	marrlong4	24	122	6.00E-23	IPR000835	MarR-type HTH domain	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF0957	Q92MX6	138	FunFam	G3DSA:1.10.10.10:FF:000163	MarR family transcriptional regulator	1	138	1.80E-58	-	-	-
ENTRAF0958	Q9K1H8	306	Pfam	PF03466	LysR substrate binding domain	87	293	8.50E-39	IPR005119	"LysR, substrate-binding"	-
ENTRAF0958	Q9K1H8	306	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II	86	295	1.14E-34	-	-	-
ENTRAF0958	Q9K1H8	306	FunFam	G3DSA:3.40.190.10:FF:000152	LysR family transcriptional regulator	161	268	7.40E-71	-	-	-
ENTRAF0958	Q9K1H8	306	Pfam	PF00126	"Bacterial regulatory helix-turn-helix protein, lysR family"	3	62	2.00E-16	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF0958	Q9K1H8	306	SUPERFAMILY	SSF46785	Winged helix DNA-binding domain	1	87	2.28E-21	IPR036390	Winged helix DNA-binding domain superfamily	-
ENTRAF0958	Q9K1H8	306	Gene3D	G3DSA:3.40.190.10	-	161	268	9.30E-75	-	-	-
ENTRAF0958	Q9K1H8	306	PANTHER	PTHR30346	TRANSCRIPTIONAL DUAL REGULATOR HCAR-RELATED	1	296	5.60E-82	-	-	GO:0003700(PANTHER)|GO:0006355(PANTHER)|GO:0032993(PANTHER)
ENTRAF0958	Q9K1H8	306	PRINTS	PR00039	LysR bacterial regulatory protein HTH signature	18	29	1.50E-07	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF0958	Q9K1H8	306	PRINTS	PR00039	LysR bacterial regulatory protein HTH signature	39	50	1.50E-07	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF0958	Q9K1H8	306	PRINTS	PR00039	LysR bacterial regulatory protein HTH signature	29	39	1.50E-07	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF0958	Q9K1H8	306	ProSiteProfiles	PS50931	LysR-type HTH domain profile.	1	58	28.728313	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF0958	Q9K1H8	306	FunFam	G3DSA:1.10.10.10:FF:000001	LysR family transcriptional regulator	1	86	8.90E-26	-	-	-
ENTRAF0958	Q9K1H8	306	Coils	Coil	Coil	65	92	-	-	-	-
ENTRAF0958	Q9K1H8	306	CDD	cd08411	PBP2_OxyR	91	293	5.40E-80	-	-	-
ENTRAF0958	Q9K1H8	306	Gene3D	G3DSA:3.40.190.10	-	91	285	9.30E-75	-	-	-
ENTRAF0958	Q9K1H8	306	Gene3D	G3DSA:1.10.10.10	-	1	84	2.30E-25	IPR036388	Winged helix-like DNA-binding domain superfamily	-
ENTRAF0959	Q88C74	308	Pfam	PF03466	LysR substrate binding domain	88	294	3.00E-42	IPR005119	"LysR, substrate-binding"	-
ENTRAF0959	Q88C74	308	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II	88	295	2.31E-39	-	-	-
ENTRAF0959	Q88C74	308	PANTHER	PTHR30346	TRANSCRIPTIONAL DUAL REGULATOR HCAR-RELATED	1	295	2.40E-81	-	-	GO:0003700(PANTHER)|GO:0006355(PANTHER)|GO:0032993(PANTHER)
ENTRAF0959	Q88C74	308	PRINTS	PR00039	LysR bacterial regulatory protein HTH signature	18	29	1.40E-07	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF0959	Q88C74	308	PRINTS	PR00039	LysR bacterial regulatory protein HTH signature	29	39	1.40E-07	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF0959	Q88C74	308	PRINTS	PR00039	LysR bacterial regulatory protein HTH signature	39	50	1.40E-07	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF0959	Q88C74	308	SUPERFAMILY	SSF46785	Winged helix DNA-binding domain	1	85	8.65E-20	IPR036390	Winged helix DNA-binding domain superfamily	-
ENTRAF0959	Q88C74	308	FunFam	G3DSA:3.40.190.10:FF:000149	LysR family transcriptional regulator	161	269	1.20E-71	-	-	-
ENTRAF0959	Q88C74	308	Gene3D	G3DSA:3.40.190.10	-	92	294	3.00E-87	-	-	-
ENTRAF0959	Q88C74	308	FunFam	G3DSA:1.10.10.10:FF:000001	LysR family transcriptional regulator	1	84	5.40E-26	-	-	-
ENTRAF0959	Q88C74	308	Gene3D	G3DSA:1.10.10.10	-	1	85	2.90E-26	IPR036388	Winged helix-like DNA-binding domain superfamily	-
ENTRAF0959	Q88C74	308	CDD	cd08411	PBP2_OxyR	92	294	1.11E-95	-	-	-
ENTRAF0959	Q88C74	308	ProSiteProfiles	PS50931	LysR-type HTH domain profile.	1	58	27.185625	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF0959	Q88C74	308	Gene3D	G3DSA:3.40.190.10	-	161	269	3.00E-87	-	-	-
ENTRAF0959	Q88C74	308	Pfam	PF00126	"Bacterial regulatory helix-turn-helix protein, lysR family"	3	62	4.70E-15	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF0960	Q88N41	291	ProSiteProfiles	PS51078	IclR effector binding domain profile.	106	291	51.471062	IPR014757	"Transcription regulator IclR, C-terminal"	-
ENTRAF0960	Q88N41	291	Pfam	PF09339	IclR helix-turn-helix domain	47	98	2.40E-12	IPR005471	"Transcription regulator IclR, N-terminal"	GO:0003677(InterPro)|GO:0006355(InterPro)
ENTRAF0960	Q88N41	291	FunFam	G3DSA:3.30.450.40:FF:000039	IclR family transcriptional regulator	114	290	9.70E-97	-	-	-
ENTRAF0960	Q88N41	291	SMART	SM00346	iclrneu	45	133	2.40E-34	IPR005471	"Transcription regulator IclR, N-terminal"	GO:0003677(InterPro)|GO:0006355(InterPro)
ENTRAF0960	Q88N41	291	MobiDBLite	mobidb-lite	consensus disorder prediction	1	20	-	-	-	-
ENTRAF0960	Q88N41	291	MobiDBLite	mobidb-lite	consensus disorder prediction	1	11	-	-	-	-
ENTRAF0960	Q88N41	291	Pfam	PF01614	Bacterial transcriptional regulator IclR C-terminal	112	287	5.10E-54	IPR014757	"Transcription regulator IclR, C-terminal"	-
ENTRAF0960	Q88N41	291	NCBIfam	TIGR02431	"beta-ketoadipate pathway transcriptional regulators, PcaR/PcaU/PobR family"	42	289	4.10E-103	IPR012794	"Beta-ketoadipate transcriptional regulator, PcaR/PcaU/PobR"	GO:0003677(InterPro)|GO:0045893(InterPro)|GO:0046278(InterPro)
ENTRAF0960	Q88N41	291	ProSiteProfiles	PS51077	IclR-type HTH domain profile.	45	105	14.04076	IPR005471	"Transcription regulator IclR, N-terminal"	GO:0003677(InterPro)|GO:0006355(InterPro)
ENTRAF0960	Q88N41	291	SUPERFAMILY	SSF55781	GAF domain-like	110	289	5.49E-47	-	-	-
ENTRAF0960	Q88N41	291	Gene3D	G3DSA:3.30.450.40	-	112	290	1.70E-53	IPR029016	GAF-like domain superfamily	-
ENTRAF0960	Q88N41	291	FunFam	G3DSA:1.10.10.10:FF:000317	IclR family transcriptional regulator	32	111	6.00E-51	-	-	-
ENTRAF0960	Q88N41	291	SUPERFAMILY	SSF46785	Winged helix DNA-binding domain	46	117	5.44E-11	IPR036390	Winged helix DNA-binding domain superfamily	-
ENTRAF0960	Q88N41	291	Gene3D	G3DSA:1.10.10.10	-	32	111	4.30E-22	IPR036388	Winged helix-like DNA-binding domain superfamily	-
ENTRAF0960	Q88N41	291	PANTHER	PTHR30136	"HELIX-TURN-HELIX TRANSCRIPTIONAL REGULATOR, ICLR FAMILY"	39	289	6.60E-75	IPR050707	HTH-type Transcriptional Regulators in Metabolic Pathways	GO:0003677(PANTHER)|GO:0003700(PANTHER)|GO:0045892(PANTHER)
ENTRAF0961	Q0PBI7	136	PANTHER	PTHR33202	ZINC UPTAKE REGULATION PROTEIN	3	135	2.70E-23	IPR002481	Ferric-uptake regulator	GO:0000976(PANTHER)|GO:0003700(InterPro)|GO:0003700(PANTHER)|GO:0006355(InterPro)|GO:0008270(PANTHER)|GO:0045892(PANTHER)|GO:1900376(PANTHER)
ENTRAF0961	Q0PBI7	136	SUPERFAMILY	SSF46785	Winged helix DNA-binding domain	2	128	1.68E-31	IPR036390	Winged helix DNA-binding domain superfamily	-
ENTRAF0961	Q0PBI7	136	CDD	cd07153	Fur_like	16	117	1.96E-29	IPR002481	Ferric-uptake regulator	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF0961	Q0PBI7	136	Pfam	PF01475	Ferric uptake regulator family	10	122	3.80E-23	IPR002481	Ferric-uptake regulator	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF0961	Q0PBI7	136	Gene3D	G3DSA:1.10.10.10	-	1	80	5.10E-23	IPR036388	Winged helix-like DNA-binding domain superfamily	-
ENTRAF0962	P74739	165	SUPERFAMILY	SSF46785	Winged helix DNA-binding domain	8	142	5.72E-34	IPR036390	Winged helix DNA-binding domain superfamily	-
ENTRAF0962	P74739	165	FunFam	G3DSA:3.30.1490.190:FF:000008	"Ferric uptake regulator, Fur family"	92	146	8.10E-30	-	-	-
ENTRAF0962	P74739	165	Pfam	PF01475	Ferric uptake regulator family	15	136	5.40E-39	IPR002481	Ferric-uptake regulator	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF0962	P74739	165	CDD	cd07153	Fur_like	21	140	1.32E-23	IPR002481	Ferric-uptake regulator	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF0962	P74739	165	Gene3D	G3DSA:3.30.1490.190	-	91	143	6.50E-11	IPR043135	"Ferric-uptake regulator, C-terminal domain"	-
ENTRAF0962	P74739	165	PANTHER	PTHR33202	ZINC UPTAKE REGULATION PROTEIN	6	143	2.70E-32	IPR002481	Ferric-uptake regulator	GO:0000976(PANTHER)|GO:0003700(InterPro)|GO:0003700(PANTHER)|GO:0006355(InterPro)|GO:0008270(PANTHER)|GO:0045892(PANTHER)|GO:1900376(PANTHER)
ENTRAF0962	P74739	165	Gene3D	G3DSA:1.10.10.10	-	7	89	1.70E-23	IPR036388	Winged helix-like DNA-binding domain superfamily	-
ENTRAF0963	I3NI96	223	SMART	SM00862	Trans_reg_C_3	145	220	1.60E-20	IPR001867	OmpR/PhoB-type DNA-binding domain	GO:0000160(InterPro)|GO:0003677(InterPro)|GO:0006355(InterPro)
ENTRAF0963	I3NI96	223	Gene3D	G3DSA:6.10.250.690	-	81	118	6.30E-16	-	-	-
ENTRAF0963	I3NI96	223	Pfam	PF00072	Response regulator receiver domain	3	112	1.30E-23	IPR001789	"Signal transduction response regulator, receiver domain"	GO:0000160(InterPro)
ENTRAF0963	I3NI96	223	ProSiteProfiles	PS50110	Response regulatory domain profile.	2	116	42.948227	IPR001789	"Signal transduction response regulator, receiver domain"	GO:0000160(InterPro)
ENTRAF0963	I3NI96	223	FunFam	G3DSA:3.40.50.2300:FF:000002	DNA-binding response regulator PhoP	1	80	1.30E-33	-	-	-
ENTRAF0963	I3NI96	223	ProSiteProfiles	PS51755	OmpR/PhoB-type DNA-binding domain profile.	124	222	36.720139	IPR001867	OmpR/PhoB-type DNA-binding domain	GO:0000160(InterPro)|GO:0003677(InterPro)|GO:0006355(InterPro)
ENTRAF0963	I3NI96	223	Pfam	PF00486	"Transcriptional regulatory protein, C terminal"	146	220	1.80E-16	IPR001867	OmpR/PhoB-type DNA-binding domain	GO:0000160(InterPro)|GO:0003677(InterPro)|GO:0006355(InterPro)
ENTRAF0963	I3NI96	223	SUPERFAMILY	SSF52172	CheY-like	1	175	1.34E-38	IPR011006	CheY-like superfamily	-
ENTRAF0963	I3NI96	223	CDD	cd19934	REC_OmpR_EcPhoP-like	3	119	1.02E-60	-	-	-
ENTRAF0963	I3NI96	223	PANTHER	PTHR48111	REGULATOR OF RPOS	1	221	1.70E-49	IPR039420	Transcriptional regulatory protein WalR-like	GO:0000156(PANTHER)|GO:0000976(PANTHER)|GO:0005829(PANTHER)|GO:0006355(PANTHER)|GO:0032993(PANTHER)
ENTRAF0963	I3NI96	223	SMART	SM00448	REC_2	1	112	2.40E-39	IPR001789	"Signal transduction response regulator, receiver domain"	GO:0000160(InterPro)
ENTRAF0963	I3NI96	223	Gene3D	G3DSA:1.10.10.10	-	123	223	4.70E-26	IPR036388	Winged helix-like DNA-binding domain superfamily	-
ENTRAF0963	I3NI96	223	FunFam	G3DSA:1.10.10.10:FF:000098	Two-component system response regulator PhoP	123	223	6.20E-53	-	-	-
ENTRAF0963	I3NI96	223	Gene3D	G3DSA:3.40.50.2300	-	1	80	4.10E-18	-	-	-
ENTRAF0963	I3NI96	223	CDD	cd00383	trans_reg_C	132	220	4.29E-30	IPR001867	OmpR/PhoB-type DNA-binding domain	GO:0000160(InterPro)|GO:0003677(InterPro)|GO:0006355(InterPro)
ENTRAF0963	I3NI96	223	NCBIfam	NF008078	two-component system response regulator PhoP	1	222	1.20E-135	-	-	-
ENTRAF0964	Q8Z1P4	222	SMART	SM00862	Trans_reg_C_3	145	216	1.10E-21	IPR001867	OmpR/PhoB-type DNA-binding domain	GO:0000160(InterPro)|GO:0003677(InterPro)|GO:0006355(InterPro)
ENTRAF0964	Q8Z1P4	222	FunFam	G3DSA:1.10.10.10:FF:000005	Two-component system response regulator	120	218	1.40E-30	-	-	-
ENTRAF0964	Q8Z1P4	222	SUPERFAMILY	SSF46894	C-terminal effector domain of the bipartite response regulators	118	217	2.38E-26	IPR016032	"Signal transduction response regulator, C-terminal effector"	GO:0003677(InterPro)|GO:0006355(InterPro)
ENTRAF0964	Q8Z1P4	222	CDD	cd00383	trans_reg_C	132	216	5.56E-27	IPR001867	OmpR/PhoB-type DNA-binding domain	GO:0000160(InterPro)|GO:0003677(InterPro)|GO:0006355(InterPro)
ENTRAF0964	Q8Z1P4	222	FunFam	G3DSA:3.40.50.2300:FF:000069	Two-component system response regulator BasR	1	80	4.20E-53	-	-	-
ENTRAF0964	Q8Z1P4	222	Gene3D	G3DSA:6.10.250.690	-	81	118	6.50E-17	-	-	-
ENTRAF0964	Q8Z1P4	222	NCBIfam	NF007928	two-component system response regulator PmrA	1	216	3.70E-113	-	-	-
ENTRAF0964	Q8Z1P4	222	Gene3D	G3DSA:3.40.50.2300	-	1	80	5.70E-14	-	-	-
ENTRAF0964	Q8Z1P4	222	SUPERFAMILY	SSF52172	CheY-like	1	132	1.85E-35	IPR011006	CheY-like superfamily	-
ENTRAF0964	Q8Z1P4	222	Gene3D	G3DSA:1.10.10.10	-	121	220	1.90E-29	IPR036388	Winged helix-like DNA-binding domain superfamily	-
ENTRAF0964	Q8Z1P4	222	SMART	SM00448	REC_2	1	112	1.90E-35	IPR001789	"Signal transduction response regulator, receiver domain"	GO:0000160(InterPro)
ENTRAF0964	Q8Z1P4	222	Pfam	PF00486	"Transcriptional regulatory protein, C terminal"	145	216	1.30E-17	IPR001867	OmpR/PhoB-type DNA-binding domain	GO:0000160(InterPro)|GO:0003677(InterPro)|GO:0006355(InterPro)
ENTRAF0964	Q8Z1P4	222	CDD	cd17624	REC_OmpR_PmrA-like	3	117	1.39E-61	-	-	-
ENTRAF0964	Q8Z1P4	222	ProSiteProfiles	PS50110	Response regulatory domain profile.	2	116	39.872627	IPR001789	"Signal transduction response regulator, receiver domain"	GO:0000160(InterPro)
ENTRAF0964	Q8Z1P4	222	PANTHER	PTHR48111	REGULATOR OF RPOS	1	220	7.10E-47	IPR039420	Transcriptional regulatory protein WalR-like	GO:0000156(PANTHER)|GO:0000976(PANTHER)|GO:0005829(PANTHER)|GO:0006355(PANTHER)|GO:0032993(PANTHER)
ENTRAF0964	Q8Z1P4	222	Pfam	PF00072	Response regulator receiver domain	3	113	2.20E-24	IPR001789	"Signal transduction response regulator, receiver domain"	GO:0000160(InterPro)
ENTRAF0964	Q8Z1P4	222	ProSiteProfiles	PS51755	OmpR/PhoB-type DNA-binding domain profile.	124	218	37.863293	IPR001867	OmpR/PhoB-type DNA-binding domain	GO:0000160(InterPro)|GO:0003677(InterPro)|GO:0006355(InterPro)
ENTRAF0965	Q88HH7	339	SMART	SM00354	laci3	11	82	1.40E-29	IPR000843	LacI-type HTH domain	GO:0003677(InterPro)|GO:0006355(InterPro)
ENTRAF0965	Q88HH7	339	Pfam	PF00356	"Bacterial regulatory proteins, lacI family"	13	59	2.70E-10	IPR000843	LacI-type HTH domain	GO:0003677(InterPro)|GO:0006355(InterPro)
ENTRAF0965	Q88HH7	339	CDD	cd06283	PBP1_RegR_EndR_KdgR-like	72	333	2.00E-100	-	-	-
ENTRAF0965	Q88HH7	339	FunFam	G3DSA:3.40.50.2300:FF:000339	Transcriptional regulator PtxS	164	338	9.70E-97	-	-	-
ENTRAF0965	Q88HH7	339	SUPERFAMILY	SSF53822	Periplasmic binding protein-like I	69	322	2.72E-57	IPR028082	Periplasmic binding protein-like I	-
ENTRAF0965	Q88HH7	339	Gene3D	G3DSA:3.40.50.2300	-	170	296	2.30E-50	-	-	-
ENTRAF0965	Q88HH7	339	PANTHER	PTHR30146	LACI-RELATED TRANSCRIPTIONAL REPRESSOR	11	337	9.80E-67	-	-	GO:0000976(PANTHER)|GO:0003700(PANTHER)|GO:0006355(PANTHER)
ENTRAF0965	Q88HH7	339	FunFam	G3DSA:1.10.260.40:FF:000039	LacI family transcriptional regulator	5	69	2.10E-43	-	-	-
ENTRAF0965	Q88HH7	339	Pfam	PF00532	Periplasmic binding proteins and sugar binding domain of LacI family	72	311	1.10E-15	IPR001761	Periplasmic binding protein/LacI sugar binding domain	-
ENTRAF0965	Q88HH7	339	CDD	cd01392	HTH_LacI	16	67	1.75E-15	IPR000843	LacI-type HTH domain	GO:0003677(InterPro)|GO:0006355(InterPro)
ENTRAF0965	Q88HH7	339	Gene3D	G3DSA:3.40.50.2300	-	73	314	2.30E-50	-	-	-
ENTRAF0965	Q88HH7	339	Gene3D	G3DSA:1.10.260.40	-	5	69	2.70E-19	IPR010982	"Lambda repressor-like, DNA-binding domain superfamily"	GO:0003677(InterPro)
ENTRAF0965	Q88HH7	339	ProSitePatterns	PS00356	LacI-type HTH domain signature.	14	32	-	-	-	-
ENTRAF0965	Q88HH7	339	SUPERFAMILY	SSF47413	lambda repressor-like DNA-binding domains	11	70	1.59E-14	IPR010982	"Lambda repressor-like, DNA-binding domain superfamily"	GO:0003677(InterPro)
ENTRAF0965	Q88HH7	339	ProSiteProfiles	PS50932	LacI-type HTH domain profile.	12	67	28.339308	IPR000843	LacI-type HTH domain	GO:0003677(InterPro)|GO:0006355(InterPro)
ENTRAF0966	G3XD97	340	CDD	cd06283	PBP1_RegR_EndR_KdgR-like	72	333	1.66E-108	-	-	-
ENTRAF0966	G3XD97	340	Gene3D	G3DSA:3.40.50.2300	-	70	159	3.50E-21	-	-	-
ENTRAF0966	G3XD97	340	SMART	SM00354	laci3	11	82	3.20E-25	IPR000843	LacI-type HTH domain	GO:0003677(InterPro)|GO:0006355(InterPro)
ENTRAF0966	G3XD97	340	Gene3D	G3DSA:1.10.260.40	-	7	69	2.60E-18	IPR010982	"Lambda repressor-like, DNA-binding domain superfamily"	GO:0003677(InterPro)
ENTRAF0966	G3XD97	340	Pfam	PF00356	"Bacterial regulatory proteins, lacI family"	13	59	3.30E-08	IPR000843	LacI-type HTH domain	GO:0003677(InterPro)|GO:0006355(InterPro)
ENTRAF0966	G3XD97	340	CDD	cd01392	HTH_LacI	16	67	2.42E-14	IPR000843	LacI-type HTH domain	GO:0003677(InterPro)|GO:0006355(InterPro)
ENTRAF0966	G3XD97	340	Gene3D	G3DSA:3.40.50.2300	-	164	338	2.20E-28	-	-	-
ENTRAF0966	G3XD97	340	Pfam	PF00532	Periplasmic binding proteins and sugar binding domain of LacI family	72	331	6.40E-19	IPR001761	Periplasmic binding protein/LacI sugar binding domain	-
ENTRAF0966	G3XD97	340	SUPERFAMILY	SSF53822	Periplasmic binding protein-like I	69	330	2.94E-60	IPR028082	Periplasmic binding protein-like I	-
ENTRAF0966	G3XD97	340	SUPERFAMILY	SSF47413	lambda repressor-like DNA-binding domains	11	70	9.38E-14	IPR010982	"Lambda repressor-like, DNA-binding domain superfamily"	GO:0003677(InterPro)
ENTRAF0966	G3XD97	340	PANTHER	PTHR30146	LACI-RELATED TRANSCRIPTIONAL REPRESSOR	11	337	2.10E-67	-	-	GO:0000976(PANTHER)|GO:0003700(PANTHER)|GO:0006355(PANTHER)
ENTRAF0966	G3XD97	340	FunFam	G3DSA:3.40.50.2300:FF:000339	Transcriptional regulator PtxS	164	338	1.60E-111	-	-	-
